mq_posix,pingpong,2,8,unspecified,20000,2578.1,2203.0,7863.0,1936.0,354979.0,192097,2.931
mq_posix,pingpong,2,64,unspecified,20000,2104.3,2196.0,3017.0,1388.0,61264.0,235512,28.749
mq_posix,pingpong,2,256,unspecified,20000,2276.3,2224.0,3662.0,1577.0,84108.0,218190,106.538
mq_posix,pingpong,2,1024,unspecified,20000,2320.4,2425.0,3473.0,1613.0,141288.0,213542,417.075
